Isco_Level_2,Isco_Level_2_preferredLabel,PIAAC_QuestionId,PIAAC_QuestionDescription,ESCOskill
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",apply strategic thinking techniques
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",apply techniques for strategic thinking
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",brainstorming
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",creative thinking
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",design
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",experiment
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",find new ideas
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",identify key issues in complex situations
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",implement conceptual thinking
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",innovate
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",innovative thinking
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",move strategically
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",proactive thinking
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",proactive thought
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",seek out questions
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",show originality
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",strategic thinking and it's implementation
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",think actively
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",think ahead
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",think analytically
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",think creatively
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",think in a creative way
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",think in an analytical way
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",think laterally
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",think logically
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",think positively
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",think proactively
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",think strategically
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",thinking creatively
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",thinking proactively
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",use conceptual thinking
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",use conceptual thinking techniques
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",use imagination
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",visualise completed project
96,refuse workers and other elementary workers,F_Q05a,"The next question is about ""problem solving"" tasks you do in your job. Think of ""problem solving"" as what happens when you are faced with a new or difficult situation which requires you to think for a while about what to do next. How often are you usually faced by relatively simple problems that take no more than 5 minutes to find a good solution?",visualise completed work
96,refuse workers and other elementary workers,G_Q01b,read letters memos or e-mails?,carry out mail activities
96,refuse workers and other elementary workers,G_Q01b,read letters memos or e-mails?,deal with mail
96,refuse workers and other elementary workers,G_Q01b,read letters memos or e-mails?,deal with parcels
96,refuse workers and other elementary workers,G_Q01b,read letters memos or e-mails?,execute mail activities
96,refuse workers and other elementary workers,G_Q01b,read letters memos or e-mails?,handle mail
96,refuse workers and other elementary workers,G_Q01b,read letters memos or e-mails?,handle parcels
96,refuse workers and other elementary workers,G_Q01b,read letters memos or e-mails?,perform mail activities
96,refuse workers and other elementary workers,G_Q01b,read letters memos or e-mails?,undertake mail activities
96,refuse workers and other elementary workers,G_Q01b,read letters memos or e-mails?,work with mail
96,refuse workers and other elementary workers,G_Q01g,read bills invoices bank statements or other financial statements?,allocate bill
96,refuse workers and other elementary workers,G_Q01g,read bills invoices bank statements or other financial statements?,allocate bills
96,refuse workers and other elementary workers,G_Q01g,read bills invoices bank statements or other financial statements?,allocating bills
96,refuse workers and other elementary workers,G_Q01g,read bills invoices bank statements or other financial statements?,analyse business risk
96,refuse workers and other elementary workers,G_Q01g,read bills invoices bank statements or other financial statements?,analyse economic risk
96,refuse workers and other elementary workers,G_Q01g,read bills invoices bank statements or other financial statements?,analyse financial risk
96,refuse workers and other elementary workers,G_Q01g,read bills invoices bank statements or other financial statements?,analyse monetary risk
96,refuse workers and other elementary workers,G_Q01g,read bills invoices bank statements or other financial statements?,business analysis
96,refuse workers and other elementary workers,G_Q01g,read bills invoices bank statements or other financial statements?,commercial analysis
96,refuse workers and other elementary workers,G_Q01g,read bills invoices bank statements or other financial statements?,dispense bills
96,refuse workers and other elementary workers,G_Q01g,read bills invoices bank statements or other financial statements?,economic analysis
96,refuse workers and other elementary workers,G_Q01g,read bills invoices bank statements or other financial statements?,economic audit
96,refuse workers and other elementary workers,G_Q01g,read bills invoices bank statements or other financial statements?,financial analysis
96,refuse workers and other elementary workers,G_Q01g,read bills invoices bank statements or other financial statements?,financial statement
96,refuse workers and other elementary workers,G_Q01g,read bills invoices bank statements or other financial statements?,financial statements
96,refuse workers and other elementary workers,G_Q01g,read bills invoices bank statements or other financial statements?,fiscal analysis
96,refuse workers and other elementary workers,G_Q01g,read bills invoices bank statements or other financial statements?,fiscal audit
96,refuse workers and other elementary workers,G_Q01g,read bills invoices bank statements or other financial statements?,issue bills
96,refuse workers and other elementary workers,G_Q01g,read bills invoices bank statements or other financial statements?,records of financial activities
96,refuse workers and other elementary workers,G_Q01g,read bills invoices bank statements or other financial statements?,statements on finances
96,refuse workers and other elementary workers,G_Q01h,read diagrams maps or schematics?,circuit blueprints
96,refuse workers and other elementary workers,G_Q01h,read diagrams maps or schematics?,circuit diagrams
96,refuse workers and other elementary workers,G_Q01h,read diagrams maps or schematics?,circuit schematics
96,refuse workers and other elementary workers,G_Q01h,read diagrams maps or schematics?,diagrams of circuits
96,refuse workers and other elementary workers,G_Q01h,read diagrams maps or schematics?,electrical circuit diagrams
96,refuse workers and other elementary workers,G_Q01h,read diagrams maps or schematics?,electrical diagrams
96,refuse workers and other elementary workers,G_Q01h,read diagrams maps or schematics?,electronic schematics
96,refuse workers and other elementary workers,G_Q01h,read diagrams maps or schematics?,electronics schematics
96,refuse workers and other elementary workers,G_Q01h,read diagrams maps or schematics?,elementary diagrams
96,refuse workers and other elementary workers,G_Q01h,read diagrams maps or schematics?,interpret engineering drawings
96,refuse workers and other elementary workers,G_Q01h,read diagrams maps or schematics?,peruse engineering drawings
96,refuse workers and other elementary workers,G_Q01h,read diagrams maps or schematics?,read an engineering drawing
96,refuse workers and other elementary workers,G_Q01h,read diagrams maps or schematics?,read engineering drawings
96,refuse workers and other elementary workers,G_Q01h,read diagrams maps or schematics?,read of engineering drawings
96,refuse workers and other elementary workers,G_Q01h,read diagrams maps or schematics?,reading engineering drawings
96,refuse workers and other elementary workers,G_Q01h,read diagrams maps or schematics?,study engineering drawings
96,refuse workers and other elementary workers,G_Q01h,read diagrams maps or schematics?,view engineering drawings
96,refuse workers and other elementary workers,G_Q02a,write letters memos or e-mails?,carry out mail activities
96,refuse workers and other elementary workers,G_Q02a,write letters memos or e-mails?,deal with mail
96,refuse workers and other elementary workers,G_Q02a,write letters memos or e-mails?,deal with parcels
96,refuse workers and other elementary workers,G_Q02a,write letters memos or e-mails?,execute mail activities
96,refuse workers and other elementary workers,G_Q02a,write letters memos or e-mails?,handle mail
96,refuse workers and other elementary workers,G_Q02a,write letters memos or e-mails?,handle parcels
96,refuse workers and other elementary workers,G_Q02a,write letters memos or e-mails?,perform mail activities
96,refuse workers and other elementary workers,G_Q02a,write letters memos or e-mails?,undertake mail activities
96,refuse workers and other elementary workers,G_Q02a,write letters memos or e-mails?,work with mail
96,refuse workers and other elementary workers,G_Q03b,calculate prices costs or budgets?,manage budgets
96,refuse workers and other elementary workers,G_Q03b,calculate prices costs or budgets?,
96,refuse workers and other elementary workers,G_Q03c,use or calculate fractions decimals or percentages?,apply mathematical calculations in work activities
96,refuse workers and other elementary workers,G_Q03c,use or calculate fractions decimals or percentages?,make arithmetical calculations
96,refuse workers and other elementary workers,G_Q03c,use or calculate fractions decimals or percentages?,make complex numerical calculations
96,refuse workers and other elementary workers,G_Q03c,use or calculate fractions decimals or percentages?,make mathematical calculations
96,refuse workers and other elementary workers,G_Q03c,use or calculate fractions decimals or percentages?,make numeric calculations
96,refuse workers and other elementary workers,G_Q03c,use or calculate fractions decimals or percentages?,make numerical calculations
96,refuse workers and other elementary workers,G_Q03c,use or calculate fractions decimals or percentages?,perform numerical calculations
96,refuse workers and other elementary workers,G_Q03c,use or calculate fractions decimals or percentages?,resolve problems using mathematical principles
96,refuse workers and other elementary workers,G_Q03c,use or calculate fractions decimals or percentages?,undertake mathematical calculations as part of work processes
96,refuse workers and other elementary workers,G_Q03c,use or calculate fractions decimals or percentages?,utilise mathematical principles
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,Ability Office Spreadsheet
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,Accel Spreadsheet
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,Calligra Sheets
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,CellPro
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,Corel Calculate
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,DhtmlxSpreadsheet
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,Dolphinity Planner
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,Gnumeric
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,Google Sheets
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,Household Budget Worksheet
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,IBM Lotus Symphony Spreadsheets
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,Kingsoft Spreadsheet
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,LibreOffice Calc
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,Lotus 1-2-3
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,Lotus Improv
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,Microsoft Office Excel
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,Myrtle
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,OOo4Kids Calc
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,OxygenOffice Professional Calc
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,PlanMaker
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,QT Calc Express
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,Quantrix Modeler
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,ResolverOne
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,Sheetster
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,Simple Spreadsheet
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,Sphygmic Software Spreadsheet
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,ThinkFree Office Calc
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,Zoho Sheet
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,design spreadsheets
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,use spreadsheets program
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,use spreadsheets software
96,refuse workers and other elementary workers,G_Q03d,use a calculator - either hand-held or computer based?,wikiCalc
96,refuse workers and other elementary workers,G_Q03g,use simple algebra or formulas?,carry out work activities using spreadsheets
96,refuse workers and other elementary workers,G_Q03g,use simple algebra or formulas?,conduct work activities using spreadsheets
96,refuse workers and other elementary workers,G_Q03g,use simple algebra or formulas?,employ spreadsheets
96,refuse workers and other elementary workers,G_Q03g,use simple algebra or formulas?,perform work activities utilising spreadsheets
96,refuse workers and other elementary workers,G_Q03g,use simple algebra or formulas?,record information in spreadsheets
96,refuse workers and other elementary workers,G_Q03g,use simple algebra or formulas?,store information and data in spreadsheets
96,refuse workers and other elementary workers,G_Q03g,use simple algebra or formulas?,use spreadsheet documents
96,refuse workers and other elementary workers,G_Q03g,use simple algebra or formulas?,use spreadsheets
96,refuse workers and other elementary workers,G_Q03g,use simple algebra or formulas?,utilise spreadsheet documents
96,refuse workers and other elementary workers,G_Q03g,use simple algebra or formulas?,utilise spreadsheets
96,refuse workers and other elementary workers,G_Q03g,use simple algebra or formulas?,work with spreadsheets
96,refuse workers and other elementary workers,G_Q03h,use more advanced math or statistics such as calculus complex algebra trigonometry or use of regression techniques?,execute analytical mathematical calculations
96,refuse workers and other elementary workers,G_Q03h,use more advanced math or statistics such as calculus complex algebra trigonometry or use of regression techniques?,
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,Ability Office Spreadsheet
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,Accel Spreadsheet
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,Calligra Sheets
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,CellPro
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,Corel Calculate
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,DhtmlxSpreadsheet
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,Dolphinity Planner
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,Gnumeric
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,Google Sheets
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,Household Budget Worksheet
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,IBM Lotus Symphony Spreadsheets
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,ICT
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,IT
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,Kingsoft Spreadsheet
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,LibreOffice Calc
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,Lotus 1-2-3
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,Lotus Improv
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,Microsoft Office Excel
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,Myrtle
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,OOo4Kids Calc
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,OxygenOffice Professional Calc
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,PlanMaker
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,QT Calc Express
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,Quantrix Modeler
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,ResolverOne
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,Sheetster
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,Simple Spreadsheet
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,Sphygmic Software Spreadsheet
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,ThinkFree Office Calc
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,Zoho Sheet
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,carry out work activities using spreadsheets
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,computer technology
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,conduct work activities using spreadsheets
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,design spreadsheets
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,employ spreadsheets
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,information and communications technology
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,information technology
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,perform work activities utilising spreadsheets
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,record information in spreadsheets
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,store information and data in spreadsheets
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,technology in computer networks
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,technology in computers
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,technology in computing
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,technology of computers
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,use spreadsheet documents
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,use spreadsheets
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,use spreadsheets program
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,use spreadsheets software
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,utilise spreadsheet documents
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,utilise spreadsheets
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,wikiCalc
96,refuse workers and other elementary workers,G_Q04,you use a computer in your job?,work with spreadsheets
96,refuse workers and other elementary workers,G_Q05a,use email?,Academia.edu
96,refuse workers and other elementary workers,G_Q05a,use email?,Apple Mail
96,refuse workers and other elementary workers,G_Q05a,use email?,Buzznet
96,refuse workers and other elementary workers,G_Q05a,use email?,Cisco IP Communicator
96,refuse workers and other elementary workers,G_Q05a,use email?,Facebook
96,refuse workers and other elementary workers,G_Q05a,use email?,Flickr
96,refuse workers and other elementary workers,G_Q05a,use email?,Flixster
96,refuse workers and other elementary workers,G_Q05a,use email?,Gmail
96,refuse workers and other elementary workers,G_Q05a,use email?,Google Hangouts
96,refuse workers and other elementary workers,G_Q05a,use email?,Google+
96,refuse workers and other elementary workers,G_Q05a,use email?,IBM Sametime
96,refuse workers and other elementary workers,G_Q05a,use email?,Instagram
96,refuse workers and other elementary workers,G_Q05a,use email?,LinkedIn
96,refuse workers and other elementary workers,G_Q05a,use email?,Microsoft Office Outlook
96,refuse workers and other elementary workers,G_Q05a,use email?,Mozilla Thunderbird
96,refuse workers and other elementary workers,G_Q05a,use email?,Myspace
96,refuse workers and other elementary workers,G_Q05a,use email?,Opera Mail
96,refuse workers and other elementary workers,G_Q05a,use email?,Skype
96,refuse workers and other elementary workers,G_Q05a,use email?,Twitter
96,refuse workers and other elementary workers,G_Q05a,use email?,Viber
96,refuse workers and other elementary workers,G_Q05a,use email?,WhatsApp
96,refuse workers and other elementary workers,G_Q05a,use email?,Windows Live Mail
96,refuse workers and other elementary workers,G_Q05a,use email?,Windows Live Messenger
96,refuse workers and other elementary workers,G_Q05a,use email?,Yahoo Mail
96,refuse workers and other elementary workers,G_Q05a,use email?,Yahoo! Messenger
96,refuse workers and other elementary workers,G_Q05a,use email?,Yammer
96,refuse workers and other elementary workers,G_Q05a,use email?,carry out mail activities
96,refuse workers and other elementary workers,G_Q05a,use email?,communicate in digital environments
96,refuse workers and other elementary workers,G_Q05a,use email?,communicate on-line
96,refuse workers and other elementary workers,G_Q05a,use email?,communicate online
96,refuse workers and other elementary workers,G_Q05a,use email?,deal with mail
96,refuse workers and other elementary workers,G_Q05a,use email?,deal with parcels
96,refuse workers and other elementary workers,G_Q05a,use email?,execute mail activities
96,refuse workers and other elementary workers,G_Q05a,use email?,handle mail
96,refuse workers and other elementary workers,G_Q05a,use email?,handle parcels
96,refuse workers and other elementary workers,G_Q05a,use email?,iCall
96,refuse workers and other elementary workers,G_Q05a,use email?,identify online threats
96,refuse workers and other elementary workers,G_Q05a,use email?,interact through ICT
96,refuse workers and other elementary workers,G_Q05a,use email?,manage digital identity
96,refuse workers and other elementary workers,G_Q05a,use email?,perform mail activities
96,refuse workers and other elementary workers,G_Q05a,use email?,undertake mail activities
96,refuse workers and other elementary workers,G_Q05a,use email?,use e-mail software and services
96,refuse workers and other elementary workers,G_Q05a,use email?,use online communication tools
96,refuse workers and other elementary workers,G_Q05a,use email?,work with mail
96,refuse workers and other elementary workers,G_Q05d,conduct transactions on the internet for example buying or selling products or services or banking?,conduct customer management
96,refuse workers and other elementary workers,G_Q05d,conduct transactions on the internet for example buying or selling products or services or banking?,do customer management
96,refuse workers and other elementary workers,G_Q05d,conduct transactions on the internet for example buying or selling products or services or banking?,perform customer management
96,refuse workers and other elementary workers,G_Q05d,conduct transactions on the internet for example buying or selling products or services or banking?,performing customer management
96,refuse workers and other elementary workers,G_Q05e,use spreadsheet software for example Excel?,Ability Office Spreadsheet
96,refuse workers and other elementary workers,G_Q05e,use spreadsheet software for example Excel?,Accel Spreadsheet
96,refuse workers and other elementary workers,G_Q05e,use spreadsheet software for example Excel?,Calligra Sheets
96,refuse workers and other elementary workers,G_Q05e,use spreadsheet software for example Excel?,CellPro
96,refuse workers and other elementary workers,G_Q05e,use spreadsheet software for example Excel?,Corel Calculate
96,refuse workers and other elementary workers,G_Q05e,use spreadsheet software for example Excel?,DhtmlxSpreadsheet
96,refuse workers and other elementary workers,G_Q05e,use spreadsheet software for example Excel?,Dolphinity Planner
96,refuse workers and other elementary workers,G_Q05e,use spreadsheet software for example Excel?,Gnumeric
96,refuse workers and other elementary workers,G_Q05e,use spreadsheet software for example Excel?,Google Sheets
